tempo_s,potencia_uW
0,0
0.01,2.04001752656633e-07
0.02,0.00288273692827003
0.03,0.00105504201906964
0.04,0.000496826710057528
0.05,0.000243765048123164
0.06,4.93167109722616e-05
0.07,6.71793326742768e-05
0.08,1.86867559309412e-05
0.09,7.54136903005813e-05
0.1,0.00139020642399881
0.11,0.00169229638527857
0.12,0.00185229091530561
0.13,0.0132622312295583
0.14,0.0089509949251688
0.15,0.00173591123546144
0.16,0.00173833715942055
0.17,0.0019442579073822
0.18,0.000237856652424675
0.19,0.00126410482071228
0.2,0.00355692969058373
0.21,0.00138140693112905
0.22,0.000581306606776522
0.23,0.000107320976727592
0.24,0.000259621513040679
0.25,6.35103285921144e-05
0.26,0.000266367058144224
0.27,0.000440940356337575
0.28,0.000268650982134375
0.29,0.00168294010378148
0.3,0.0024826894023057
0.31,0.00555242983922669
0.32,0.00255084171916205
0.33,0.00537313776442376
0.34,0.00738226332029917
0.35,0.00825027996586202
0.36,0.00614141746274491
0.37,0.012923654182204
0.38,0.0150647980770998
0.39,0.00890124475684742
0.4,0.0155095323469978
0.41,0.012144478108352
0.42,0.0100879319505637
0.43,0.00843410306832142
0.44,0.00142614014488864
0.45,0.000221925355596962
0.46,0.000119206184510006
0.47,3.89114975662002e-05
0.48,0.00110681784315769
0.49,4.71962309860509e-06
0.5,0.000205663591759658
0.51,0.00239901830352797
0.52,0.000381996313524273
0.53,0.000424674151913957
0.54,0.00415559549749941
0.55,0.00232617243928177
0.56,0.000823294807323263
0.57,0.000465381821962671
0.58,6.70992445787413e-05
0.59,0.000688941696219523
0.6,0.000575349774284769
0.61,0.00251849276784538
0.62,0.00237627606698597
0.63,2.68216919421181e-05
0.64,0.00059940640131535
0.65,0.000159683635834692
0.66,0.000145574925296217
0.67,0.000835162567318368
0.68,3.76282383321777e-05
0.69,0.000251925927306986
0.7,0.000830760529499711
0.71,0.000419355439870321
0.72,0.00043407952980817
0.73,0.00427987450717967
0.74,0.0136791285555281
0.75,0.00783781156830508
0.76,0.0067879615775598
0.77,0.0210033692438773
0.78,0.0338256814046664
0.79,0.0238160537387005
0.8,0.00742771528179459
0.81,0.0101012339431014
0.82,0.00714001509659212
0.83,0.00858044060985051
0.84,0.0108768512932711
0.85,0.00345107910563978
0.86,0.000116379378733916
0.87,0.00450359436662822
0.88,0.00428220919654937
0.89,0.000662666929906751
0.9,0.000363253406615776
0.91,0.00512123516272093
0.92,0.00517876812245155
0.93,0.000436503099373645
0.94,0.00086864807224822
0.95,0.00136046924318101
0.96,0.000773328583018194
0.97,0.00218130439324212
0.98,0.000674486641179377
0.99,0.000404855117144284
1,0.000263086840594146
