tempo_s,potencia_uW
0,0
0.01,1.38761219264713e-05
0.02,1.3698080998319e-05
0.03,6.81581572174153e-05
0.04,2.41398532254708e-05
0.05,1.18206690712948e-06
0.06,4.03912887361866e-05
0.07,6.77437658794622e-05
0.08,3.77537649486137e-05
0.09,2.21113077529191e-05
0.1,0.000113715230490062
0.11,1.86225625548983e-06
0.12,0.000109193508252367
0.13,0.000130937038174583
0.14,0.000371955848722491
0.15,0.000922265193000894
0.16,2.05453890600714e-05
0.17,0.000133993542738015
0.18,0.000361113092510783
0.19,0.00157255610347355
0.2,0.000338722585592349
0.21,0.000104122817657853
0.22,0.000457181434935196
0.23,0.00200767966263428
0.24,0.00189071615704855
0.25,0.0010041768918593
0.26,0.00031616010666802
0.27,0.000230260438560356
0.28,0.00060408979094128
0.29,0.000871729707082766
0.3,0.000670591806132886
0.31,4.00895387991037e-06
0.32,1.57639906537809e-05
0.33,0.000201587333812661
0.34,0.000401022224855183
0.35,6.58778825085712e-06
0.36,6.4389167274333e-07
0.37,9.35294953139804e-05
0.38,5.94980212051183e-05
0.39,1.68713578170619e-05
0.4,2.34166642229301e-06
0.41,6.97532903913177e-05
0.42,0.000407090146102645
0.43,0.000377988053383189
0.44,1.2008527183088e-05
0.45,0.000175750854718072
0.46,1.26986528280622e-05
0.47,1.74725196671396e-05
0.48,0.000138408899198436
0.49,3.86564490250522e-05
0.5,9.17356254359401e-06
0.51,4.12711840931869e-06
0.52,3.48282734522151e-05
0.53,2.61401069473522e-05
0.54,1.59507101617781e-06
0.55,5.76569757026817e-05
0.56,0.000169375941861682
0.57,3.75074830538552e-05
0.58,5.08430401172257e-05
0.59,0.000445628675240794
0.6,0.000281060503446392
0.61,0.000390645774219947
0.62,0.000690594663882656
0.63,0.00101847092625383
0.64,9.96043397952871e-05
0.65,5.50528829545101e-05
0.66,0.000143995778551965
0.67,0.000933282621523046
0.68,0.000358663306373423
0.69,2.03150254764499e-13
0.7,0.000291619123978581
0.71,0.000764818005012896
0.72,0.000372580610844643
0.73,0.00151323712774891
0.74,0.000617821139456943
0.75,0.000480304294289429
0.76,0.000804463692383943
0.77,0.0009861634566308
0.78,0.000898949912691062
0.79,0.00204020856790979
0.8,0.00291789406604034
0.81,0.0011079818954441
0.82,0.00238132396795848
0.83,0.00013134495730717
0.84,0.000833442744027771
0.85,9.65461202477271e-05
0.86,2.60869825932753e-05
0.87,2.22011525481624e-05
0.88,0.000355432305214679
0.89,0.00307627646777559
0.9,0.00280862492826511
0.91,0.00251670588698601
0.92,0.00230568222453102
0.93,0.00234597121275284
0.94,0.00316702644552441
0.95,0.00284186404366051
0.96,0.00286751202075155
0.97,0.0050229419483347
0.98,0.00453113588823907
0.99,0.00427744520235059
1,0.00438651957741064
1.01,0.00297010992879876
1.02,0.00282300221609289
1.03,0.00483074372373902
1.04,0.00479863173904293
1.05,0.00147329850808863
1.06,0.000517036582329513
1.07,0.00039269010601019
1.08,0.000548481514113821
