tempo_s,potencia_uW
0,0
0.01,1.73521092865986e-05
0.02,0.000403119374892851
0.03,0.000771029401923203
0.04,0.000233122293450402
0.05,1.90021231977852e-05
0.06,0.000252048787005277
0.07,7.02783080418839e-05
0.08,0.00017970328773136
0.09,0.00012898442024382
0.1,8.50568834000684e-05
0.11,0.000275657948745539
0.12,3.35375675005239e-05
0.13,0.000753404591821997
0.14,0.000108718299950731
0.15,0.000843730501463739
0.16,0.000744753409486048
0.17,0.00102187695245034
0.18,0.000650212946220182
0.19,6.88007963303846e-05
0.2,0.000775905503735038
0.21,0.000469714788452949
0.22,0.00138238314815847
0.23,0.00359081768278568
0.24,0.00121016721791309
0.25,0.00153476797168468
0.26,0.000743546216121507
0.27,0.000132602239669649
0.28,7.01247073888114e-06
0.29,0.000166969067593026
0.3,0.00014419611414124
0.31,0.000551364537291781
0.32,0.000533290732161336
0.33,0.000462919555687369
0.34,0.000339993178382292
0.35,0.000638671588094254
0.36,0.000121596724672594
0.37,0.0023930188979265
0.38,0.00284030455603258
0.39,0.00176035592651318
0.4,2.84804121421622e-05
0.41,1.29902966554531e-05
0.42,0.000263818926387183
0.43,0.000695916420188063
0.44,0.000621154309951116
0.45,0.000235501332947835
0.46,2.18903837707355e-08
0.47,0.00104143698807981
0.48,0.00242899336687304
0.49,0.00206372342308659
0.5,0.00195825156867944
0.51,0.00203063132210181
0.52,0.00347251406831175
0.53,0.000570260662228315
0.54,0.00240696462619668
0.55,8.97098649668086e-06
0.56,0.0042361404224616
0.57,0.00179051005347938
0.58,0.00356410403562282
0.59,0.000398975646196404
0.6,0.00132465069256212
0.61,0.000416513987185525
0.62,0.00179841788959768
0.63,0.00175754456439583
0.64,0.00179635961634899
0.65,0.00176656169505087
0.66,0.00193255840251734
0.67,0.00191135897587412
0.68,0.00488009451620461
0.69,0.00235441668449908
0.7,0.00172256229697664
0.71,0.000790910234529781
0.72,0.000322242931852257
0.73,1.46228365823206e-05
0.74,6.10791476422004e-05
0.75,0.00127661634845966
0.76,0.0038152321128713
0.77,0.00273640120392189
0.78,0.00214393764050855
0.79,0.00241357441557988
0.8,0.00221324829167129
0.81,0.00389006765847658
0.82,0.00224574118243516
0.83,0.0015432227120862
0.84,0.000951409725714543
0.85,0.00416275981701119
0.86,0.00108354725364185
0.87,0.000808132677098314
0.88,0.000359926718113899
0.89,0.000325847983947573
0.9,0.000422730267094374
0.91,6.13232078607109e-07
0.92,0.00127304286634222
0.93,0.00109049527657641
0.94,1.49415948816779e-07
0.95,0.000410487793763705
0.96,0.00278324488884622
0.97,0.00217816463085484
0.98,0.0014800166740165
0.99,0.00101154232560142
1,0.00146469058646944
1.01,0.00229662480764693
1.02,0.00185405690733865
1.03,0.0024699553282307
1.04,0.00149822466253989
1.05,0.00172991883753179
1.06,0.00275196634335707
1.07,0.00331855918216332
1.08,0.00250688017212757
1.09,0.00661969747220602
