tempo_s,potencia_uW
0,0
0.01,7.81211913924105e-05
0.02,0.000326251965290784
0.03,0.00161698725958245
0.04,0.00659568332766266
0.05,0.00281311111218251
0.06,0.00136546789198012
0.07,0.00178640931611063
0.08,0.000235756917646325
0.09,0.00162303318663507
0.1,0.00184570195599775
0.11,5.95621267419119e-05
0.12,0.000428256195464928
0.13,0.00165338797631054
0.14,0.000725871465194568
0.15,0.000338905788285402
0.16,0.00825159476681797
0.17,0.00837785515835941
0.18,8.46898414818828e-05
0.19,0.00117792657537772
0.2,8.453631183139e-05
0.21,0.000115948202776789
0.22,0.00111474702749088
0.23,0.0027208919369816
0.24,0.00664584970093926
0.25,0.0108048397203048
0.26,0.00958228193753895
0.27,0.0157112726232371
0.28,0.00764654913700374
0.29,0.00828855405775495
0.3,0.0100861924948052
0.31,0.00967336310080391
0.32,0.00398505591388358
0.33,0.000591472485598409
0.34,5.6740543612045e-08
0.35,0.000434851353483534
0.36,9.85289201154357e-05
0.37,0.000923439950098774
0.38,0.00588551917456345
0.39,0.0196938568356121
0.4,0.015806635334776
0.41,0.00775217100955068
0.42,0.0258425512792681
0.43,0.0283650974023993
0.44,0.0304769627034378
0.45,0.0233911956030436
0.46,0.0293415310615602
0.47,0.0217488997106713
0.48,0.0161910551554444
0.49,0.0153967597512682
0.5,0.00534530258662909
0.51,0.00112173959529975
0.52,0.00223872961268306
0.53,0.000294488092652504
0.54,0.00819700212271349
0.55,0.0109938251920734
0.56,0.00704896416778246
0.57,0.0025699328990649
0.58,0.00163200333157208
0.59,0.00466868944227101
0.6,0.0187838285382483
0.61,0.0399826830280174
0.62,0.0270538221903073
0.63,0.0104643307827854
0.64,0.00547552098292164
0.65,0.00538379985765925
0.66,0.00456083511751357
0.67,0.00410924562266579
0.68,0.00347970974291101
0.69,0.0026312365658787
0.7,0.00183200721098076
0.71,0.000297196720260636
0.72,0.000878437108307558
0.73,0.000398965233435349
0.74,1.17870220083348e-05
0.75,2.04471868292858e-05
0.76,9.64460999009852e-05
0.77,0.00385976443836214
0.78,0.000986070370412676
0.79,0.00120072039012422
0.8,0.00014974377599552
0.81,2.61328433478598e-05
0.82,7.10438246759094e-05
0.83,0.00594673649284345
0.84,0.00211668903575096
0.85,0.000578726247097431
0.86,0.0024402494041322
0.87,0.00307661412885335
0.88,0.000907626525943287
0.89,0.000172676586742779
0.9,0.000116686155906583
0.91,8.24683451132782e-06
0.92,0.00298879294213055
0.93,0.00816843560358596
0.94,0.00740560235867196
0.95,0.00409581298503379
0.96,0.0119990838590447
0.97,0.0162912965682469
0.98,0.0112472509724303
0.99,0.0152959021323641
1,0.00618153422892765
1.01,0.0171283303427031
1.02,0.026760120689308
1.03,0.0112838766257224
1.04,0.00025756410344895
1.05,0.00376994080507773
1.06,0.00378267929701274
1.07,0.0147245946251396
1.08,0.00918051069975761
1.09,0.00218772947137155
1.1,4.53957918390377e-06
1.11,0.00222272819248272
1.12,0.0030557102978426
1.13,9.12632907198267e-05
1.14,0.000984073777078748
1.15,7.72567981496142e-05
1.16,0.00336374810085114
1.17,0.00407284611587089
1.18,0.000439558313447271
1.19,0.000219264852887023
1.2,0.00117465955180814
1.21,0.00597344734497513
1.22,0.00548034656939174
1.23,0.000843120278813148
1.24,6.38557432950342e-05
1.25,0.000466742492901278
1.26,0.00362521189945217
1.27,0.00574095764645331
1.28,0.00770272190540625
1.29,0.00430848135450286
1.3,1.38331545615686e-05
1.31,2.74696364667928e-05
1.32,8.22904357499288e-05
1.33,0.000130592412872117
1.34,0.00112820252878618
1.35,0.000280802182249832
1.36,0.000461814574233389
1.37,0.00272698716972316
1.38,0.00397196472776957
1.39,0.00609388203158811
1.4,0.00724363795956744
1.41,0.00746583104539555
1.42,0.00451392636839572
