0.0,-0.03,0.03,-0.44
0.01,-0.03,0.0,-0.4
0.020012,0.0,-0.06,-0.41
0.028956,-0.03,0.04,-0.42
0.039968,0.0,-0.03,-0.39
0.049972,0.0,-0.1,-0.36
0.060012,-0.05,-0.01,-0.42
0.070012,0.0,-0.07,-0.35
0.078932,0.0,-0.03,-0.43
0.089976,0.0,0.01,-0.38
0.099988,0.01,-0.08,-0.4
0.110016,-0.01,0.04,-0.4
0.11998,0.0,-0.03,-0.4
0.128932,0.0,-0.13,-0.41
0.140004,-0.02,0.04,-0.37
0.150012,0.01,-0.15,-0.37
0.160024,-0.01,-0.07,-0.38
0.169996,-0.02,0.1,-0.43
0.178916,0.0,0.0,-0.38
0.189996,-0.03,-0.02,-0.36
0.200012,-0.03,0.09,-0.41
0.210016,0.02,-0.08,-0.39
0.219972,0.0,-0.17,-0.39
0.228964,-0.02,0.12,-0.37
0.239968,0.0,-0.21,-0.41
0.250012,-0.01,-0.1,-0.34
0.260028,-0.03,0.15,-0.48
0.269992,-0.01,-0.22,-0.42
0.278936,0.0,0.07,-0.36
0.290008,-0.05,0.09,-0.43
0.300024,0.04,-0.15,-0.36
0.310012,-0.02,0.17,-0.43
0.319996,-0.01,0.03,-0.35
0.328928,0.0,-0.25,-0.43
0.339984,-0.04,0.0,-0.31
0.350008,0.01,-0.11,-0.29
0.359972,0.0,-0.2,-0.48
0.369992,-0.03,0.11,-0.35
0.378964,-0.01,0.05,-0.41
0.390016,-0.01,-0.11,-0.4
0.40002,-0.01,0.1,-0.39
0.409972,0.0,0.01,-0.38
0.419988,0.01,-0.12,-0.41
0.428964,-0.01,-0.02,-0.37
0.439992,0.01,-0.05,-0.35
0.44998,0.0,-0.11,-0.38
0.46002,-0.02,-0.02,-0.44
0.469988,-0.03,0.04,-0.34
0.478968,-0.02,-0.1,-0.33
0.48996,0.01,0.0,-0.42
0.499992,-0.01,0.01,-0.36
0.510016,-0.01,-0.08,-0.42
0.520008,-0.02,0.01,-0.41
0.528936,-0.03,0.0,-0.35
0.539964,0.0,-0.15,-0.39
0.54996,0.0,-0.03,-0.38
0.560024,0.01,-0.06,-0.41
0.570024,-0.01,-0.08,-0.39
0.578964,-0.02,0.01,-0.43
0.590008,-0.01,0.02,-0.41
0.6,-0.03,-0.07,-0.42
0.609988,0.0,0.12,-0.45
0.62002,0.01,-0.01,-0.39
0.628968,0.01,-0.2,-0.36
0.640008,-0.02,0.14,-0.4
0.650004,-0.02,-0.15,-0.38
0.659988,0.0,-0.17,-0.4
0.67002,-0.01,0.12,-0.4
0.67896,0.01,-0.22,-0.35
0.689992,0.0,-0.06,-0.46
0.699988,-0.02,0.16,-0.34
0.71002,0.01,-0.07,-0.46
0.719996,-0.04,0.07,-0.45
0.72896,-0.02,0.11,-0.39
0.740024,0.01,-0.18,-0.37
0.749984,0.0,-0.14,-0.36
0.759976,0.0,0.04,-0.41
0.770008,0.01,-0.19,-0.37
0.778928,0.0,-0.06,-0.38
0.79002,-0.03,0.09,-0.38
0.800012,0.01,-0.17,-0.42
0.81,-0.02,0.05,-0.44
0.820012,-0.04,0.05,-0.41
0.82894,0.0,-0.1,-0.34
0.840024,-0.03,0.02,-0.41
0.850012,-0.02,0.06,-0.42
0.860004,0.03,-0.1,-0.39
0.87,-0.01,-0.1,-0.39
0.87896,0.01,0.02,-0.37
0.889964,0.0,-0.1,-0.36
0.899972,0.0,-0.06,-0.38
0.910048,-0.05,0.02,-0.44
0.92002,0.02,-0.09,-0.38
0.928956,0.01,-0.08,-0.41
0.94,-0.03,0.03,-0.39
