0.0,0.04,0.0,-0.37
0.008992,0.01,0.04,-0.36
0.020032,0.01,-0.05,-0.3
0.030028,-0.01,-0.03,-0.37
0.04002,0.0,0.15,-0.37
0.050024,0.03,0.05,-0.4
0.059604,0.0,0.0,-0.38
0.070012,0.0,0.11,-0.36
0.080028,0.03,0.02,-0.41
0.089996,0.0,-0.07,-0.4
0.100076,-0.01,0.01,-0.35
0.10896,0.0,0.02,-0.35
0.120028,0.05,-0.04,-0.42
0.130056,0.02,0.02,-0.32
0.140044,0.02,0.1,-0.41
0.150036,0.01,-0.04,-0.44
0.159504,0.0,0.02,-0.32
0.170028,-0.02,0.05,-0.41
0.18002,0.02,0.05,-0.32
0.190016,0.0,0.07,-0.41
0.200016,0.0,0.03,-0.33
0.209,0.02,0.01,-0.42
0.22002,0.02,0.01,-0.33
0.230024,0.01,0.04,-0.36
0.240044,0.01,0.0,-0.43
0.250012,0.0,0.1,-0.4
0.258988,0.03,0.01,-0.37
0.270028,0.0,0.06,-0.32
0.280012,0.0,0.09,-0.41
0.290028,0.03,-0.02,-0.33
0.300048,0.03,-0.01,-0.44
0.308992,0.02,0.05,-0.39
0.320044,0.04,-0.02,-0.34
0.329996,0.01,0.0,-0.41
0.340052,-0.01,0.06,-0.32
0.350052,0.05,0.02,-0.34
0.359248,0.01,-0.01,-0.33
0.369996,0.0,0.03,-0.39
0.380024,0.0,0.02,-0.32
0.39002,0.0,0.05,-0.35
0.399992,0.01,0.0,-0.41
0.408956,0.0,0.03,-0.31
0.42004,0.03,0.02,-0.42
0.430028,0.02,0.0,-0.38
0.440004,0.01,0.0,-0.36
0.450052,0.03,0.04,-0.37
0.45916,0.01,0.05,-0.38
0.470004,0.07,0.0,-0.4
0.480016,0.0,0.01,-0.29
0.490052,-0.01,0.04,-0.44
0.500044,0.03,0.07,-0.37
0.508972,0.0,0.01,-0.3
0.519996,0.0,0.02,-0.37
0.530064,0.02,0.06,-0.34
0.540004,0.01,0.0,-0.39
0.550028,0.02,0.04,-0.31
0.559148,0.02,0.03,-0.43
0.570072,0.03,0.04,-0.31
0.580004,0.0,-0.03,-0.39
0.59002,0.03,0.1,-0.4
0.600028,-0.02,0.02,-0.37
0.608964,0.01,0.0,-0.36
0.620072,0.01,0.05,-0.36
0.630036,0.03,0.02,-0.36
0.640028,0.0,0.01,-0.37
0.650012,0.0,0.02,-0.41
0.658988,0.03,0.04,-0.32
0.67,0.0,0.04,-0.33
0.68004,0.01,0.03,-0.4
0.690052,0.03,0.01,-0.38
0.699996,0.01,0.0,-0.33
0.708988,0.02,0.04,-0.34
0.720056,0.03,0.02,-0.37
0.730064,0.01,-0.01,-0.3
0.740012,0.0,0.03,-0.41
0.749992,0.02,0.0,-0.39
0.75896,0.0,-0.02,-0.3
0.770052,0.02,0.03,-0.33
0.780072,0.01,0.07,-0.38
0.789972,0.0,0.0,-0.38
0.800016,0.0,0.06,-0.33
0.808996,0.01,0.1,-0.41
0.820016,0.0,-0.02,-0.29
0.829996,0.0,0.1,-0.32
0.84002,0.03,0.11,-0.44
0.850076,0.02,-0.04,-0.35
