tempo_s,potencia_uW
0,0
0.01,2.69557833584082e-05
0.02,6.41358428075937e-05
0.03,0.00166201326829352
0.04,0.00102390186867836
0.05,5.32978712475278e-05
0.06,5.90172581472227e-06
0.07,0.00319941790584199
0.08,0.00386931491730032
0.09,7.27858883108259e-05
0.1,5.58387028837313e-05
0.11,0.00657005422366883
0.12,0.00683577040794
0.13,0.00267157303047215
0.14,0.00252155791689875
0.15,0.00179408999604817
0.16,0.00693152150878226
0.17,0.00173574639928186
0.18,0.000587362859325942
0.19,0.00084683856753881
0.2,0.00119177153653541
0.21,0.000121742510957104
0.22,0.00297927251855894
0.23,0.000260996924150736
0.24,0.000460818526665457
0.25,0.000417535469152458
0.26,0.00466532081345573
0.27,0.00252890491005236
0.28,0.00190059743253748
0.29,0.00228279930026474
0.3,0.00509939169344284
0.31,0.0030987278775062
0.32,0.000275163898003008
0.33,8.36809187863555e-05
0.34,4.37793053639432e-05
0.35,0.000716447948407219
0.36,0.000208811267020123
0.37,0.000246398636445981
0.38,0.000254469095234213
0.39,0.000581567943572015
0.4,0.000373364022766636
0.41,0.000444552320784382
0.42,2.33252660280304e-05
0.43,2.98053739856829e-05
0.44,0.000286551498664063
0.45,3.08730408809123e-06
0.46,0.00165212866239517
0.47,0.00124453638487112
0.48,3.3351906707817e-05
0.49,0.000241935680700623
0.5,7.3827013249864e-05
0.51,0.00017821671829304
0.52,0.0003989027241976
0.53,0.000185052952371971
0.54,9.43652864990333e-05
0.55,0.000135917328164561
0.56,2.16444800984412e-05
0.57,0.00125085990217606
0.58,0.000377093494224043
0.59,0.000107484353028667
0.6,0.00140701665240404
0.61,0.00138248140969202
0.62,0.00153429169114642
0.63,0.000746644971785052
0.64,0.00592173318910436
0.65,0.00192725161837957
0.66,0.000144216256354641
0.67,1.48146353506541e-05
0.68,0.000547281166513069
0.69,0.00224986093400933
0.7,0.000263789666910136
0.71,0.000334559516243922
0.72,0.00110484334024935
0.73,0.0027110605233688
0.74,0.00274495864218203
0.75,0.0036057885922442
0.76,0.000969002558710266
0.77,0.00101923118934397
0.78,0.000397823022065703
0.79,0.000722417870690827
0.8,0.00172838525718316
0.81,2.7374421831026e-05
0.82,0.00124323649788879
0.83,0.00407120184029801
0.84,0.003176814568248
0.85,0.00340935198182949
0.86,0.000861103204850568
0.87,0.000876181613487466
0.88,1.39787352214164e-05
0.89,0.00114003272975675
0.9,0.00162830363199261
0.91,0.00144885962114917
0.92,0.000216752533543857
0.93,0.000960041351677043
0.94,0.00247402361002687
