tempo_s,potencia_uW
0,0
0.01,1.25445582908225e-05
0.02,1.34558755285461e-06
0.03,0.00286399293146699
0.04,0.00203754048600462
0.05,0.00168361708569903
0.06,0.000224969308461956
0.07,7.65528644548221e-05
0.08,0.00201243110105036
0.09,0.00368724440517718
0.1,0.000351760977750078
0.11,0.000171420186544035
0.12,0.00169448946493163
0.13,0.00580761018931664
0.14,0.0013847542901327
0.15,0.000636964532888613
0.16,0.00099109540234271
0.17,0.00105667553229074
0.18,0.00157666738827654
0.19,0.00120422862192621
0.2,0.00107545230348089
0.21,0.000324486435574995
0.22,1.70821027247677e-05
0.23,0.00261020928919844
0.24,0.00012264864064432
0.25,6.02257627550634e-05
0.26,0.000193847137025247
0.27,3.45657029177607e-08
0.28,5.55287396357449e-07
0.29,0.000323822898699016
0.3,0.000108203299315204
0.31,0.00408453517702893
0.32,0.0039084712412231
0.33,0.00563706221337971
0.34,0.00721263263583431
0.35,0.0127232204682075
0.36,0.0129370955528154
0.37,0.0137197089082702
0.38,0.0131305063620025
0.39,0.0122811117644761
0.4,0.0110244635630717
0.41,0.00430455235729316
0.42,0.0035206126644083
0.43,0.0037767450839185
0.44,0.000358109441929812
0.45,0.00384820289853704
0.46,0.00311451089549336
0.47,0.00297618936687998
0.48,0.0162344859099928
0.49,0.0336221756497422
0.5,0.0282113757391709
0.51,0.0155454542284805
0.52,0.0246497927865321
0.53,0.0339012552692349
0.54,0.0355948321980192
0.55,0.0248014338204439
0.56,0.0154435833369615
0.57,0.00878818502390863
0.58,0.00987171878994159
0.59,0.0114557850868956
0.6,0.00156138507447576
0.61,0.000140914602960525
0.62,0.000751780355600679
0.63,0.00681532606987842
0.64,0.00866142078110855
0.65,0.0107345083576384
0.66,0.0110216078861339
0.67,0.00848538153267659
0.68,0.0129017893185873
0.69,0.0114546812174717
0.7,0.0133423710780636
0.71,0.00815673510569517
0.72,8.60544466776207e-06
0.73,7.66148972774064e-05
0.74,0.000461498877685195
0.75,0.000242734450290727
0.76,0.00111261378013647
0.77,0.000413126497115023
0.78,0.000225884477546223
0.79,7.27593736081905e-07
0.8,1.53901207537516e-05
0.81,9.90563077018025e-05
0.82,0.000139281661750197
0.83,1.38788281316506e-05
0.84,1.81083133161612e-07
0.85,0.000637911236494091
0.86,0.00350412513649417
0.87,0.00521323377594197
0.88,0.00407269897894828
0.89,0.00360219727363752
0.9,0.00816416725436507
0.91,0.00802893874151141
0.92,0.00372433801949835
0.93,0.00329703324128287
0.94,0.00566080920074725
0.95,0.00566911031595992
0.96,0.000721277307271701
0.97,6.20327185716644e-05
0.98,0.000757765842596978
0.99,0.000974972792042778
1,0.00202485369940969
1.01,0.00142046122840979
1.02,0.000733061056723651
1.03,0.00376821144104693
1.04,0.00666105003964425
1.05,0.00202266648267703
1.06,0.000477854605622786
1.07,3.89060623286761e-05
1.08,7.9282426649549e-05
1.09,0.000211029201373434
1.1,0.0013005757080448
1.11,0.000216229562198588
1.12,0.000306449323989323
1.13,0.00126366743533678
1.14,0.00398018167654546
1.15,0.00142991162117334
1.16,8.12151586187961e-07
1.17,0.000572526234526321
1.18,0.00772448208135582
1.19,0.00142325290053464
1.2,0.00204076998234572
1.21,1.33214761174576e-07
1.22,6.67800563262329e-05
1.23,0.000927239012811263
1.24,0.0019965238161447
1.25,0.0102174058467628
1.26,0.0113106253095903
1.27,0.0176433829443045
1.28,0.00827945413525083
1.29,0.00454274470299818
1.3,0.00124805962938851
1.31,0.00354925804817304
1.32,0.00792028419407698
1.33,0.00117722943406621
1.34,6.01592629581631e-05
1.35,4.40641987616809e-06
1.36,0.00055241815329258
1.37,0.00154562971946045
1.38,4.43199688284313e-05
1.39,0.0028787523762446
1.4,0.00250276535193118
1.41,0.000578874246079609
1.42,0.00421941243854631
1.43,0.00634338893501151
1.44,0.00207567264835522
1.45,0.00276292302568976
1.46,0.004933431341985
1.47,0.00420509162681459
1.48,0.0122730468598234
1.49,0.013652734261428
1.5,0.0108274498773934
1.51,0.0196452297431289
1.52,0.0116218754012862
1.53,0.00619292171575529
1.54,0.0037158202626985
1.55,0.00548664806404148
1.56,0.011102844692421
1.57,0.000437086893065253
1.58,0.000621045494481579
1.59,0.000836105118188814
1.6,0.00411952570162683
1.61,0.000156597746792674
1.62,0.000545020492069077
1.63,4.43271467505331e-05
1.64,0.00021765735277524
1.65,0.000779524573491029
1.66,0.00230037686599812
1.67,0.00141198131443412
1.68,0.00109358565102632
1.69,4.48109049797444e-05
1.7,2.35075873906126e-05
1.71,0.00275612433050407
1.72,0.00522552857012326
1.73,0.00405628352587392
1.74,0.00109185100766215
1.75,0.000184636809994251
1.76,0.00122527642306421
1.77,0.00186344106983507
1.78,0.00350474227514056
1.79,0.00159878698184693
1.8,0.000338710658498902
1.81,0.00256017882178187
1.82,0.00101913830332308
1.83,0.000366658143026753
1.84,0.000350735966266587
1.85,0.000325010303812347
1.86,0.000682793892518104
1.87,4.76746439063784e-07
1.88,0.000253427121405786
1.89,1.82615054967566e-06
1.9,1.96601405014406e-06
1.91,0.000582668385220082
1.92,0.00360195810383574
1.93,0.00734496456083209
1.94,0.00791404782191385
1.95,0.00830913790843621
1.96,0.00641401536936323
1.97,0.00176847085406175
1.98,0.00418785601154149
1.99,0.00551400416426009
2,0.00519724434620879
2.01,0.00480843884619074
2.02,0.00274614580792167
2.03,0.00133471398430592
2.04,0.000194164463558901
2.05,0.000252871905194051
2.06,0.000100604437809552
2.07,0.00125961808375436
2.08,0.00230461056366453
2.09,0.0102557976358324
2.1,0.00611130018097558
2.11,0.0189648588182221
2.12,0.0136850137565738
2.13,0.0144504255247425
2.14,0.0337856222347395
2.15,0.0353687192541074
2.16,0.0354290136975176
2.17,0.0246788924114464
2.18,0.0325559989257758
2.19,0.0196630893164402
2.2,0.0118365017998306
2.21,0.00850916869279197
2.22,0.00532306853826493
2.23,0.00542306019205535
2.24,0.00262669120120287
2.25,0.000761106294685714
2.26,0.000878942127746019
2.27,5.02176011784812e-06
2.28,0.000722399750186755
2.29,0.000517553810666015
2.3,0.000777137599486399
2.31,0.00777906521490176
2.32,0.0133133786752995
2.33,0.010515248868642
2.34,0.00720977053507562
2.35,0.0222260713304615
2.36,0.0151638390759562
2.37,0.0209704512391768
2.38,0.03094066030042
2.39,0.0283693741714896
2.4,0.028966880558669
2.41,0.0133050153664011
2.42,0.0112966850416287
2.43,0.0154095725345458
2.44,0.00890254251444937
2.45,0.00822592393092595
2.46,0.00175211179881483
2.47,1.11746330814703e-05
2.48,0.000523881496384649
2.49,2.50478523080426e-05
2.5,1.84677002360087e-05
2.51,0.000474513266545287
2.52,0.000543599310844974
2.53,0.000571542003633021
2.54,0.00506627833573187
2.55,0.00844279514337798
2.56,0.0135696221908932
2.57,0.0160008784593693
2.58,0.0155227065948558
2.59,0.0107560766440304
2.6,0.0150562712472736
2.61,0.0227263766197538
2.62,0.0183202360038846
2.63,0.0234882145317084
2.64,0.020535269020538
2.65,0.020944699282999
2.66,0.0194102113445213
2.67,0.00371868103680151
2.68,0.00137982130269402
2.69,0.00123423460265734
2.7,0.00171896735079327
2.71,1.15315708763755e-05
2.72,0.000370359462490833
2.73,8.63361184740332e-06
2.74,0.00463860210345858
2.75,0.00517008318168454
2.76,0.00354249766861834
2.77,0.0120678152323526
2.78,0.0105728084976707
2.79,0.00887019653244835
2.8,0.0109605279073227
2.81,0.0293059513086228
2.82,0.0278636748417432
2.83,0.0037909092855517
2.84,0.00300566356381339
2.85,0.00424513348453619
2.86,0.00255172128361284
2.87,0.000898438045920841
2.88,0.00140309298852905
2.89,0.00624600919341932
2.9,0.000872459475935819
2.91,5.08489581390125e-05
2.92,0.000280658444005063
2.93,0.000917550788564824
2.94,0.00603659071586612
2.95,0.00339125843949928
2.96,0.00630755275782671
2.97,0.00142579717278789
2.98,0.00218314095825469
2.99,0.00198952218346968
3,0.00018791882615103
3.01,9.19355581189958e-05
3.02,1.18944062629765e-06
3.03,0.000218934257592453
3.04,0.000542209220531206
3.05,0.00356101135998699
3.06,0.00142579647214792
3.07,0.000817739231792346
3.08,0.000646706644814404
3.09,0.000739554906906619
3.1,9.08006001088813e-05
3.11,0.00137858892474344
3.12,0.00123583281073489
