tempo_s,potencia_uW
0,0
0.01,0.00194585062434046
0.02,0.0204089152614159
0.03,0.00306711448408431
0.04,0.00425714287120829
0.05,0.00691408790107317
0.06,0.00543406796859349
0.07,0.00602571355800356
0.08,0.00699131038690007
0.09,0.00592012316836255
0.1,0.00652549581418694
0.11,0.00184865007481184
0.12,0.00414431162884976
0.13,0.000807836691398342
0.14,0.000782151082928797
0.15,0.000122552954713708
0.16,4.88530121660148e-05
0.17,8.40315865660283e-05
0.18,0.00386042077752843
0.19,0.000977541437004708
0.2,0.00318291265438898
0.21,0.0012364781750858
0.22,0.00195598700548182
0.23,0.00505718392354203
0.24,0.00780733220111626
0.25,0.00818532465363421
0.26,0.0153926461767612
0.27,0.00746160743905326
0.28,0.0044729987993034
0.29,0.00452644246742687
0.3,0.00560647532034874
0.31,0.0091167574324536
0.32,0.00461968284521967
0.33,0.00162918395141833
0.34,1.51892938213278e-05
0.35,7.75205897805629e-06
0.36,0.000819554324739285
0.37,0.00218011681501529
0.38,0.00240666044297024
0.39,0.0051146979899484
0.4,0.00269479595280307
0.41,0.00343828049750259
0.42,0.00302841123683407
0.43,0.0104604843192397
0.44,0.00153956135809961
0.45,0.0055824503933025
0.46,0.0183231080647451
0.47,0.00770052695228443
0.48,0.00438058321654547
0.49,0.00191176135489944
0.5,0.00104779294639803
0.51,0.00103789983083894
0.52,4.1943488389254e-06
0.53,0.00239938600568353
0.54,0.00770468395789784
0.55,0.00391304261292262
0.56,0.0156005604786538
0.57,0.0102253733429898
0.58,7.7724276032064e-05
0.59,0.01150955676374
0.6,0.0210930082942602
0.61,0.0120026640503518
0.62,0.0174458477486123
0.63,0.01400915407091
0.64,0.0163790019254874
0.65,0.00953477662720198
0.66,0.0227787261867979
0.67,0.0151253909443418
0.68,0.0115522363824218
0.69,0.00435735253441286
0.7,0.000976754175716512
0.71,0.00352619576022274
0.72,7.53498917949225e-06
0.73,0.00749118773793553
0.74,0.00171669997441017
0.75,3.12155723074213e-05
0.76,0.000891133661869914
0.77,0.0043162120538683
0.78,0.000508755959768557
0.79,0.00404422297939244
0.8,0.000308202390148431
0.81,0.000627014960518302
0.82,0.000509728822214266
0.83,0.000666179099118314
0.84,0.00193975829344032
0.85,0.00194757383459936
0.86,0.000265893333315813
0.87,6.97607971432144e-07
0.88,4.63164802559242e-05
0.89,0.00143130254003217
0.9,0.000461236617864659
0.91,4.87430237401379e-05
0.92,0.000572960666161466
0.93,3.26362093031277e-05
0.94,0.000145061122292416
0.95,0.0051635891302934
0.96,0.00091615541628625
0.97,0.00170785503901005
0.98,0.00534834453299822
0.99,0.00512355929116477
1,0.00506296244006552
1.01,0.0033898083001444
1.02,0.00949778091363378
1.03,0.0221323243169251
1.04,0.00564723354464246
1.05,0.00185059945427717
1.06,0.000364526311021183
1.07,0.00452352940212406
1.08,3.72921710681536e-05
1.09,2.23575522076239e-05
1.1,0.00335126733163349
1.11,0.0055227404219906
1.12,0.0099774055643912
1.13,0.00504718250079869
1.14,0.0108901826587386
