0.0,0.0,0.02,-0.31
0.007632,-0.01,0.06,-0.45
0.017608,0.0,-0.02,-0.41
0.0278,0.0,0.03,-0.32
0.037608,0.0,0.07,-0.37
0.0476,0.0,0.02,-0.37
0.057636,0.01,0.05,-0.33
0.067636,-0.02,0.01,-0.31
0.077796,0.01,0.0,-0.39
0.087596,0.0,0.06,-0.32
0.097572,0.0,0.0,-0.33
0.1076,0.02,0.0,-0.36
0.117596,0.0,0.01,-0.37
0.12782,-0.03,0.08,-0.38
0.137616,0.01,-0.04,-0.31
0.147596,-0.01,0.0,-0.4
0.157624,-0.02,0.07,-0.34
0.167604,0.0,0.06,-0.43
0.177824,-0.01,-0.03,-0.38
0.187596,0.0,0.16,-0.34
0.197632,0.02,0.08,-0.39
0.207632,0.03,-0.11,-0.33
0.21762,-0.02,0.19,-0.4
0.227788,0.0,0.05,-0.34
0.237632,0.04,-0.1,-0.41
0.247636,0.04,-0.1,-0.41
0.257716,-0.02,0.04,-0.31
0.267716,0.01,0.02,-0.31
0.277904,0.01,-0.07,-0.42
0.287724,-0.05,0.1,-0.36
0.297688,0.0,0.07,-0.36
0.307716,-0.03,0.02,-0.38
0.317716,-0.02,0.09,-0.39
0.327876,0.01,0.0,-0.3
0.337752,0.03,0.02,-0.38
0.347696,0.0,0.04,-0.39
0.357712,0.02,-0.03,-0.33
0.36772,-0.02,0.01,-0.41
0.377912,0.0,0.08,-0.33
0.387716,0.01,0.02,-0.36
0.397688,0.0,0.06,-0.32
0.407684,0.0,0.03,-0.38
0.417712,-0.03,-0.02,-0.4
0.4279,-0.01,0.04,-0.29
0.437684,0.01,0.0,-0.41
0.447712,-0.01,0.03,-0.33
0.457692,0.0,0.07,-0.38
0.467688,0.0,-0.03,-0.39
0.477872,0.0,0.04,-0.35
0.487688,0.0,0.08,-0.37
0.497696,0.0,-0.01,-0.4
0.507716,0.01,-0.01,-0.28
0.517684,0.0,0.05,-0.38
0.527904,0.02,-0.04,-0.39
0.537716,0.02,0.06,-0.32
0.547716,-0.05,0.05,-0.35
0.557688,0.0,0.02,-0.39
0.567716,-0.01,0.11,-0.4
0.577932,-0.01,-0.01,-0.35
0.587696,0.0,-0.03,-0.38
0.597696,0.0,0.08,-0.4
0.60774,0.0,-0.11,-0.3
0.617708,0.0,0.0,-0.46
0.627928,-0.04,0.19,-0.32
0.63792,0.01,-0.1,-0.35
0.647888,0.0,0.04,-0.37
0.657916,0.0,0.18,-0.36
0.667916,-0.01,-0.09,-0.36
0.6781,-0.01,0.15,-0.32
0.687916,-0.01,0.06,-0.39
0.697896,0.0,-0.12,-0.31
0.707916,-0.02,0.03,-0.43
0.71792,0.02,-0.09,-0.37
0.728112,0.02,-0.07,-0.38
0.737916,-0.02,0.15,-0.39
0.747944,-0.01,0.14,-0.37
0.757904,-0.01,0.0,-0.39
0.767928,-0.05,0.26,-0.4
0.778116,0.04,-0.02,-0.39
