tempo_s,potencia_uW
0,0
0.01,6.08182943590316e-05
0.02,0.000675116292986135
0.03,0.00410049429526029
0.04,0.0108230182360162
0.05,0.00992480369778702
0.06,0.00457414471862764
0.07,0.00336629952713881
0.08,0.00368097297819276
0.09,0.00548644886704887
0.1,0.00891634659092559
0.11,0.0131765773684817
0.12,0.0136443467593304
0.13,0.0170509560209654
0.14,0.0125233828126884
0.15,0.0131305335804794
0.16,0.00616462418818732
0.17,0.00130935124112321
0.18,0.000914867961998167
0.19,0.000534890521605929
0.2,0.00335703511567036
0.21,0.00130361425732852
0.22,0.000799569802803848
0.23,0.00331727449279564
0.24,0.0050661009700347
0.25,0.00766757462689422
0.26,0.00802583798518127
0.27,0.0130880178159524
0.28,0.0198421409351681
0.29,0.0312158397147144
0.3,0.0278234889196364
0.31,0.0247896658114278
0.32,0.0419335949480039
0.33,0.0484031611569262
0.34,0.0175768927773715
0.35,0.00643892111420365
0.36,0.00621431583699187
0.37,0.00359513830413836
0.38,0.000356147156843735
0.39,0.000143523975596157
0.4,0.00470805840483796
0.41,0.00264387540716683
0.42,2.56563444860449e-05
0.43,0.00112379769038103
0.44,0.00476407526994641
0.45,0.000222265281826268
0.46,0.000593139546563532
0.47,0.00107333966137333
0.48,0.000431328991755517
0.49,0.000129184185257397
0.5,0.000113318712633932
0.51,0.0015724195019221
0.52,0.00197091211633508
0.53,0.00252415882624354
0.54,0.00400513735622465
0.55,0.00533730652952646
0.56,0.00593080362425436
0.57,0.00675121592203014
0.58,0.00430514461482213
0.59,0.00561612929924889
0.6,0.0144436891054346
0.61,0.0188295506055261
0.62,0.0186059709177794
0.63,0.00952478150352451
0.64,0.0110840519142163
0.65,0.0194597530555315
0.66,0.0084687903046563
0.67,0.00770203331400393
0.68,0.00810994671343776
0.69,0.000300666172917353
0.7,3.05036098743993e-05
0.71,0.00251911724797397
0.72,0.00324521659138823
0.73,0.000217160754326208
0.74,0.00149799984362214
0.75,0.00305462780424515
0.76,0.000991696272955476
0.77,0.00454706810564265
0.78,0.00430680851700926
0.79,1.57889252524143e-05
0.8,6.70950737295234e-05
0.81,0.000447484855098386
0.82,0.000771640451565362
0.83,0.0011291751310509
0.84,0.000137106118093733
0.85,1.34730112697255e-05
0.86,0.000665716043090878
0.87,0.00281105712512282
0.88,0.0058274457423746
0.89,0.000821078162060651
0.9,0.00152739203945826
0.91,0.00278596284748735
0.92,0.00449684542563637
0.93,0.00853008238075733
0.94,0.00478732469926665
0.95,0.0028630966563124
0.96,0.00285781593360992
0.97,0.00491408894797825
0.98,0.00313253006018356
0.99,0.000961200500891504
1,0.00178692630168751
1.01,0.00349679375312042
1.02,0.00436132337039111
1.03,0.00478841854467498
1.04,0.00298951872521779
1.05,0.000304271787312544
1.06,0.000629418883247846
1.07,0.00149885380044703
1.08,0.00444396698845913
1.09,0.00459413369516847
1.1,4.38770817564441e-06
1.11,0.003937086593231
1.12,0.0067068068548579
1.13,0.00955708224150943
1.14,0.010729165587262
1.15,0.00572829289799186
1.16,0.0188729515919743
1.17,0.0348591898155853
1.18,0.0159626674151877
1.19,0.00647199183370634
1.2,0.0144904677707947
1.21,0.00899785641294103
1.22,0.00211469057070906
1.23,0.00517961914010172
1.24,0.0149780289424143
1.25,0.00278106014384316
1.26,0.00205153669366441
1.27,0.00957936319494671
1.28,0.00456259569585168
1.29,0.00216851140706122
1.3,0.0028175982568896
1.31,0.00500723500058972
1.32,0.011668073956896
1.33,0.0152696515088497
1.34,0.00510220566674025
1.35,0.00101092733437933
1.36,0.00349711637907445
1.37,0.00422793015622059
1.38,0.000831430887054922
1.39,0.000466426476373351
1.4,0.000230918358514816
1.41,0.00240070781693908
1.42,0.0050860838534017
1.43,0.000709170906216442
1.44,2.37126514219646e-05
1.45,0.00336387880283657
1.46,0.00697455990927181
1.47,0.00612799635811774
1.48,0.00204791579416928
1.49,0.00476714339575713
1.5,0.00922501144823224
1.51,0.000594634080050431
1.52,2.22981074520962e-05
1.53,0.000117147222423708
1.54,0.00102814516871976
1.55,0.000128045187517563
1.56,9.28120963946701e-05
1.57,8.06481720933442e-05
1.58,7.75504272743675e-06
1.59,0.000995412375093687
1.6,0.00496935019417327
1.61,0.00449226620066908
1.62,0.00704514565514554
1.63,0.00916151121889827
1.64,0.00908787750831581
1.65,0.0122977029839608
1.66,0.0313719069345929
1.67,0.0295807707354308
1.68,0.015051135769919
1.69,0.0115460235411717
1.7,0.0115204375509077
1.71,0.0116381476949056
1.72,0.0102628707830788
1.73,0.0061656931513885
1.74,0.000690250224872503
1.75,0.00153349193671595
1.76,0.00107137408228145
1.77,0.00180558786135836
1.78,0.00071522233048331
1.79,0.00294280705393572
1.8,0.00843895849179938
1.81,0.00757145422201949
1.82,0.00466852732848994
1.83,0.000778930715964869
1.84,0.00276200128045483
1.85,0.0168626913404951
1.86,0.016780813968334
1.87,0.00963906189643297
1.88,0.00895743343802223
1.89,0.00593348099339782
1.9,0.00881183599252794
1.91,0.0167582679311271
1.92,0.0132284311614021
1.93,0.00838957668396702
1.94,0.00026988151779853
1.95,2.65869014647393e-05
1.96,0.000471672880235577
1.97,0.00043904153194869
1.98,6.90972956952076e-07
1.99,0.00236279917662308
2,0.00354116144780388
2.01,0.0040378462107993
2.02,0.00718334602360715
2.03,0.0170732624804881
2.04,0.0101339650628975
2.05,0.00455969346280008
2.06,0.0115279627545524
2.07,0.0244259319101371
2.08,0.0333111293204431
2.09,0.0260952962041984
2.1,0.0266304117800551
2.11,0.0251141575218056
2.12,0.00951636239921444
2.13,0.00299774842219379
2.14,0.00492179459586343
2.15,0.0125690437747989
2.16,0.00332943146567909
2.17,0.00198130323207162
2.18,0.00252806363188818
2.19,0.000257540124814228
2.2,0.00748181582700225
2.21,0.00753737996409212
2.22,0.00451524187452087
2.23,0.00690567527124388
2.24,0.0175958007559259
2.25,0.0190081972131219
2.26,0.00988843081777601
2.27,0.00676903375020458
2.28,0.00379619058554773
2.29,0.0023619316353829
2.3,0.0023525960889922
2.31,0.00417192933320944
2.32,0.000970520139163774
2.33,0.00245632701901179
2.34,0.00422477753395099
2.35,0.00376044993077968
2.36,0.00212691668958244
2.37,0.000858406924517064
2.38,0.00100522792473871
2.39,0.00125785243863124
2.4,0.0015392393201717
2.41,0.00237659206819318
2.42,0.000924870223601228
2.43,0.00211030572190696
2.44,0.00207957523835894
2.45,0.000330393649971595
2.46,0.000329816112411452
2.47,0.00156513164234254
2.48,0.00562881677552698
2.49,0.00562765988106909
2.5,4.77250855721841e-05
2.51,0.000137677488079779
2.52,0.00517924294341732
2.53,0.0123739422750741
2.54,0.0105189098782945
2.55,0.00890912154904982
2.56,0.00877347329826822
2.57,0.00632113987132344
2.58,0.00315376744518839
2.59,0.00450217744159675
2.6,0.00408350570594433
2.61,0.00518652403173219
2.62,0.000276515436713224
2.63,0.00310492965326901
2.64,0.0124561632952694
2.65,0.0089499633865417
2.66,0.00745869669576983
2.67,0.0125210325359071
2.68,0.0416194692106933
2.69,0.0407563795354411
2.7,0.0107164946928442
2.71,0.00249150891216195
2.72,0.00106213665996746
2.73,0.00716202722160227
2.74,0.016552241362176
2.75,0.0126093278605829
2.76,0.0048732240184597
2.77,0.00160365265057397
2.78,0.00231982767881168
2.79,0.000331307798599822
2.8,0.00021551912062012
2.81,0.000520931970461897
2.82,0.000114977528099771
2.83,0.000134494427733607
2.84,0.00550252549503751
2.85,0.0215551981105812
2.86,0.01308898046728
2.87,0.0119336620527518
2.88,0.0274092566434101
2.89,0.0377762380007378
2.9,0.0349979823841813
2.91,0.0279060860411721
2.92,0.0118725022598581
2.93,0.00930560298070904
2.94,0.0124686343308615
2.95,0.0198025346070607
2.96,0.016622021808591
2.97,0.0132468077562417
2.98,0.00593364826978086
2.99,0.000355006068212815
3,0.00206959122841068
3.01,0.00260759523961589
3.02,0.00209187947537862
3.03,0.00666809005770869
3.04,0.00753196719506577
3.05,0.00475265517403236
3.06,0.00321505400642076
3.07,0.000251783943757497
3.08,1.18183838680114e-06
3.09,7.71667496700249e-07
3.1,0.00181930821299752
3.11,0.0047536024706543
3.12,0.00737398707427444
3.13,0.00621799362390276
3.14,0.00132877437493755
3.15,0.000775685654793703
3.16,0.00110763140664856
3.17,0.00495956044112776
3.18,0.0120839436324407
3.19,0.011323324774331
3.2,0.00408642652314245
3.21,0.00389578854737488
3.22,0.00754601494521328
3.23,0.0104077408162905
3.24,0.0127256908958786
3.25,0.0175206045935764
3.26,0.0203328264024632
3.27,0.019670353653805
3.28,0.00964608606154061
3.29,0.0181749057231249
3.3,0.0233929095202505
3.31,0.00519249681937398
3.32,0.00249020474139511
3.33,0.0107225948358174
3.34,0.00349080695056979
3.35,0.00130468736150259
3.36,6.17615576030696e-08
3.37,0.000513700714259022
3.38,0.00470214057656995
3.39,0.020309088663561
3.4,0.0133442309222723
3.41,0.0126891214250806
3.42,0.0149535075106816
3.43,0.012682887921994
3.44,0.00874429087174377
3.45,0.0103324776012521
3.46,0.0106393305931924
3.47,0.00653990755825309
3.48,0.000824942729803773
3.49,0.00368055907207239
3.5,0.00448134501646404
3.51,0.00052037798116217
3.52,0.00143195532529631
3.53,0.00515425184033861
3.54,0.000195120170385368
3.55,0.00171205124978868
3.56,0.0043709093174646
3.57,0.00550911002653423
3.58,0.00190346605560605
3.59,0.00458657352230782
3.6,0.00480425499474058
3.61,0.00371758670893876
3.62,0.00998353423574889
3.63,0.0153427026077184
3.64,0.0188395440942307
3.65,0.0150785338139241
3.66,0.00947692648985321
3.67,0.00411591284690275
3.68,0.000307971401163414
3.69,0.00172173128065097
3.7,0.00282640668142736
3.71,0.00271252641446391
3.72,0.00067011776962747
3.73,0.00068779851180827
3.74,0.00109321336520033
3.75,2.48028665656762e-06
3.76,0.000170689227972487
3.77,0.00489031189591977
3.78,0.00617449183649158
3.79,0.00402846779441694
3.8,0.00236024892675983
3.81,0.0014631998786503
3.82,0.00367151649574115
3.83,0.00381138897580728
3.84,0.00398549852210958
3.85,0.0132177951732806
3.86,0.0237861195037584
3.87,0.0192976956012273
3.88,0.0137146911859812
3.89,0.0100292324633354
3.9,0.0132664318900426
3.91,0.00937396837660306
3.92,0.00654031785160853
3.93,0.00744623486522274
3.94,0.0040970818259681
3.95,0.00495826366933648
3.96,0.00284140449631975
3.97,2.43575661545288e-07
3.98,0.000835307636157261
3.99,0.000192926033516631
4,0.000217970792064327
4.01,3.84732886256935e-05
4.02,3.45112361208378e-05
4.03,0.000959724666576047
4.04,0.00119377425867249
4.05,0.00422962615936874
4.06,0.00732012331884568
4.07,0.0039687719297972
4.08,0.00642998441646138
4.09,0.00649050834949414
4.1,0.00781080728747889
4.11,0.0104931535918302
4.12,0.0102945808432698
4.13,0.0156038818200889
4.14,0.0344408193390095
4.15,0.0209664730839758
4.16,0.0049478891745609
4.17,0.00918284098344612
4.18,0.0201075277949833
4.19,0.00513479503631316
4.2,0.000376676940098328
4.21,0.00721168399842341
4.22,0.00345193238558997
4.23,1.70348838711448e-06
4.24,0.000678602327697356
4.25,0.000450026899364903
4.26,9.95332935395597e-07
4.27,0.000294671287852486
4.28,0.000535820092031436
4.29,5.44636940529117e-05
4.3,0.0021966034078018
4.31,0.00170862954559355
4.32,0.000398840326667177
4.33,0.000305334787244943
4.34,0.000112272290931669
4.35,0.00624522996508929
4.36,0.00950405588898059
4.37,0.00720970717539117
4.38,0.00303601681731417
4.39,0.00427839171668008
4.4,0.00797777003715527
4.41,0.00146666625318834
4.42,0.00012742332865298
4.43,0.00478948947316941
4.44,0.00838998556879958
4.45,0.00149432151098188
4.46,0.00190344118393866
4.47,0.00817905629409008
4.48,0.0074892433327056
4.49,0.00225168051328158
4.5,0.00241549680983322
4.51,0.00592111019926891
4.52,0.00656138900955847
4.53,0.00491425058831601
4.54,0.00165012414324519
4.55,0.00196223289682898
4.56,0.000940803997116488
4.57,0.0023249610455956
4.58,0.00490209586518307
4.59,0.000274690831975217
4.6,0.00357151557498924
4.61,0.00998002839065381
4.62,0.00788714603820623
4.63,0.00745877370555644
4.64,0.0171593867399847
