0.0,0.0,-0.04,-0.33
0.0036,0.0,-0.04,-0.33
0.010724,0.05,-0.06,-0.46
0.0207,0.02,0.0,-0.44
0.030708,0.0,-0.02,-0.4
0.040868,-0.06,-0.06,-0.17
0.050728,-0.03,-0.02,-0.45
0.060736,0.04,-0.02,-0.45
0.070672,0.0,0.0,-0.56
0.0807,0.04,0.0,-0.28
0.090732,-0.12,-0.16,-0.32
0.100732,-0.04,0.04,-0.4
0.110724,0.06,-0.07,-0.33
0.120736,-0.06,0.01,-0.44
0.130732,-0.03,-0.03,-0.35
0.140728,0.03,0.03,-0.47
0.150724,-0.02,-0.24,-0.31
0.160732,0.09,0.04,-0.43
0.170728,-0.1,0.14,-0.49
0.180704,0.0,-0.07,-0.32
0.190732,-0.06,-0.21,-0.42
0.200732,-0.11,0.12,-0.33
0.210724,0.14,-0.03,-0.39
0.220728,-0.08,0.05,-0.25
0.230728,-0.06,-0.11,-0.39
0.240724,0.01,0.01,-0.36
0.250724,-0.06,0.01,-0.34
0.260728,0.04,0.04,-0.36
0.270732,0.05,-0.12,-0.38
0.280732,-0.02,0.02,-0.48
0.290736,0.01,0.16,-0.44
0.300736,-0.05,-0.27,-0.3
0.310696,0.06,0.0,-0.33
0.32072,-0.17,0.17,-0.44
0.330732,-0.01,-0.04,-0.51
0.340724,0.02,0.04,-0.3
0.35072,-0.07,0.04,-0.29
0.36072,-0.08,-0.13,-0.49
0.370724,0.04,0.04,-0.35
0.380724,-0.02,-0.17,-0.36
0.390724,-0.06,0.06,-0.32
0.400692,0.01,0.0,-0.32
0.410716,0.01,-0.04,-0.48
0.420692,-0.05,0.0,-0.39
0.430696,-0.06,0.0,-0.32
0.44072,0.01,-0.05,-0.44
0.45072,0.01,0.04,-0.37
0.460736,-0.04,0.06,-0.37
0.470728,-0.06,-0.02,-0.36
0.48072,-0.05,0.01,-0.39
0.490724,0.05,-0.06,-0.4
0.500672,0.0,0.0,-0.42
0.510724,-0.02,-0.07,-0.4
0.520728,0.05,-0.04,-0.49
0.53072,-0.1,-0.05,-0.31
0.540724,-0.04,-0.07,-0.37
0.550664,0.0,0.0,-0.19
0.560692,0.0,-0.22,-0.49
0.570724,-0.08,-0.03,-0.51
0.58072,-0.04,0.15,-0.33
0.590688,0.0,-0.25,-0.36
0.600724,-0.06,-0.03,-0.33
0.610724,-0.01,0.28,-0.54
0.62072,0.04,0.02,-0.27
0.630732,-0.03,-0.13,-0.41
0.640728,-0.08,0.17,-0.25
0.650724,0.12,0.09,-0.42
0.660692,0.0,-0.07,-0.46
0.6707,0.0,0.01,-0.38
0.680724,0.05,0.13,-0.37
0.69072,-0.01,0.06,-0.33
0.70072,-0.08,-0.05,-0.44
0.7107,0.0,0.06,-0.44
0.720724,-0.08,0.09,-0.42
0.73072,-0.08,-0.12,-0.32
0.74072,-0.03,-0.26,-0.43
0.750692,-0.08,0.0,-0.51
0.760728,-0.11,-0.02,-0.43
0.770724,0.09,-0.1,-0.24
0.780716,0.06,-0.06,-0.44
0.79072,0.01,0.1,-0.32
0.800728,-0.08,-0.14,-0.31
0.81072,0.12,-0.06,-0.42
0.82072,-0.01,0.08,-0.33
0.83072,0.03,0.04,-0.48
0.840732,-0.07,-0.08,-0.24
0.850724,-0.01,-0.21,-0.44
0.86072,-0.02,0.16,-0.42
0.870716,0.06,-0.11,-0.53
0.880696,0.0,-0.12,-0.34
0.890724,-0.05,-0.15,-0.37
0.900724,-0.05,0.18,-0.52
0.91072,0.01,-0.07,-0.53
0.920724,0.03,-0.09,-0.32
0.930724,0.01,-0.08,-0.31
0.940724,-0.07,0.13,-0.47
0.950716,-0.06,-0.16,-0.32
0.96072,0.07,-0.1,-0.47
0.970732,-0.09,0.02,-0.32
0.980724,-0.01,-0.08,-0.42
0.990724,-0.05,-0.07,-0.22
1.000696,0.0,-0.1,-0.44
1.01072,0.06,0.09,-0.37
1.020724,-0.04,-0.04,-0.35
1.030724,-0.07,-0.04,-0.33
1.04072,0.05,-0.09,-0.33
1.05072,-0.01,0.12,-0.37
1.06072,0.04,0.03,-0.25
1.070724,-0.07,0.02,-0.42
1.080692,0.0,-0.11,-0.33
1.090716,-0.01,0.22,-0.42
1.100732,-0.08,-0.02,-0.24
1.110728,-0.07,-0.18,-0.29
1.120712,-0.08,0.16,-0.24
1.130716,0.02,0.02,-0.37
1.140724,-0.09,-0.12,-0.33
1.150692,0.0,-0.11,-0.33
1.160712,0.07,0.13,-0.44
1.170712,-0.1,-0.07,-0.41
1.180716,0.01,-0.02,-0.34
1.190716,0.02,-0.01,-0.32
1.200716,0.01,0.12,-0.41
1.21072,-0.02,-0.02,-0.41
1.22072,0.02,-0.03,-0.48
1.230712,-0.06,-0.11,-0.42
1.240712,-0.03,0.09,-0.31
1.250712,0.05,-0.01,-0.51
1.260688,0.0,-0.11,-0.54
1.2707,0.0,-0.01,-0.28
1.280724,-0.09,0.1,-0.37
1.290692,0.0,-0.06,-0.29
1.300716,0.02,-0.16,-0.46
1.31072,-0.08,0.09,-0.34
1.320716,-0.08,-0.13,-0.4
1.330716,0.03,-0.1,-0.3
1.340688,0.0,0.1,-0.35
1.350664,0.0,0.0,-0.54
1.36072,-0.1,-0.11,-0.46
1.37072,-0.03,0.07,-0.38
1.380716,-0.08,-0.12,-0.32
1.390712,-0.06,0.04,-0.36
1.400724,-0.01,-0.13,-0.4
1.410716,-0.08,-0.01,-0.42
1.420684,0.05,0.0,-0.42
1.430716,-0.03,-0.06,-0.52
1.440724,-0.01,0.04,-0.28
1.45072,-0.07,0.01,-0.44
1.460716,0.02,-0.05,-0.52
1.470712,0.08,-0.14,-0.44
1.480696,0.0,0.09,-0.32
1.490712,-0.04,-0.18,-0.52
1.500716,0.01,0.05,-0.4
1.510712,-0.03,0.1,-0.21
1.520688,0.0,-0.06,-0.26
1.530692,0.0,-0.03,-0.3
1.540716,-0.01,0.23,-0.65
1.550716,0.03,0.02,-0.21
1.560716,-0.06,0.13,-0.46
1.5707,0.0,-0.06,-0.22
1.580688,-0.02,0.0,-0.44
1.590712,-0.04,0.19,-0.44
1.600716,0.02,-0.14,-0.54
1.610716,-0.06,-0.09,-0.22
1.620716,0.03,0.11,-0.31
1.630708,-0.11,0.22,-0.55
1.64072,0.01,-0.02,-0.32
1.650712,0.08,0.18,-0.42
1.660716,-0.03,0.03,-0.22
1.670712,-0.08,-0.08,-0.43
1.68072,-0.06,0.06,-0.29
1.690692,0.0,-0.06,-0.49
1.700712,-0.06,0.04,-0.28
1.710716,-0.02,-0.07,-0.32
