0.0,0.0,-0.12,-0.19
0.004156,-0.04,0.16,-0.41
0.014212,-0.03,0.09,-0.11
0.023736,0.11,-0.02,-0.52
0.034368,0.0,-0.23,-0.41
0.044384,0.04,0.25,-0.32
0.054204,0.08,0.04,-0.38
0.064228,-0.06,-0.09,-0.41
0.073728,0.02,-0.13,-0.37
0.084204,-0.06,0.26,-0.26
0.094196,0.0,0.18,-0.21
0.104196,-0.04,-0.17,-0.32
0.114248,0.12,-0.31,-0.52
0.123728,-0.07,0.15,-0.55
0.134212,0.03,0.05,-0.4
0.144224,0.04,-0.07,-0.33
0.154216,0.04,0.02,-0.44
0.164228,0.0,-0.12,-0.33
0.173728,0.04,0.03,-0.28
0.184412,0.04,0.04,-0.46
0.194272,-0.05,-0.03,-0.42
0.204252,0.01,0.02,-0.36
0.214264,-0.02,-0.15,-0.41
0.223736,-0.03,-0.07,-0.29
0.234192,0.0,0.19,-0.4
0.244232,0.07,-0.16,-0.36
0.254084,-0.15,0.04,-0.36
0.264032,0.0,0.05,-0.4
0.273732,-0.01,-0.04,-0.43
0.2842,-0.06,0.04,-0.31
0.294268,-0.03,-0.05,-0.41
0.304072,-0.07,0.03,-0.26
0.314252,-0.04,-0.04,-0.51
0.323732,0.03,-0.03,-0.23
0.334268,-0.04,-0.11,-0.41
0.344156,-0.05,0.15,-0.27
0.354276,-0.07,0.1,-0.44
0.364072,0.03,0.0,-0.21
0.3737,0.0,0.13,-0.38
0.384272,-0.03,0.05,-0.4
0.3941,0.02,0.01,-0.23
0.4041,0.03,0.28,-0.36
0.414092,0.03,0.06,-0.3
0.4237,0.0,-0.07,-0.39
0.434288,-0.04,-0.02,-0.5
0.44412,-0.01,0.05,-0.38
0.454084,0.03,-0.07,-0.48
0.464072,-0.06,-0.06,-0.29
0.473728,0.08,0.14,-0.47
0.484072,-0.11,-0.06,-0.11
0.494272,0.06,0.02,-0.45
0.504256,0.02,0.0,-0.36
0.514072,0.0,-0.05,-0.25
0.523728,-0.08,0.05,-0.38
0.534276,0.08,-0.02,-0.47
0.544084,0.07,0.09,-0.27
0.554088,-0.03,0.06,-0.38
0.564284,0.03,-0.05,-0.33
0.573728,-0.01,-0.01,-0.32
0.58408,-0.11,0.08,-0.41
0.594116,-0.01,0.01,-0.15
0.6041,0.07,0.17,-0.3
0.614108,0.0,0.11,-0.26
0.623724,-0.07,-0.21,-0.47
0.634128,-0.02,-0.06,-0.23
0.644096,0.0,0.08,-0.51
0.654108,-0.06,-0.09,-0.29
0.664148,-0.02,-0.11,-0.34
0.673724,0.11,0.1,-0.44
0.684156,0.02,0.2,-0.27
0.694112,-0.04,0.02,-0.43
0.704144,0.01,0.06,-0.29
0.714136,-0.07,-0.11,-0.36
0.723668,0.0,0.0,-0.47
0.734124,0.1,0.0,-0.51
0.743936,0.03,0.0,-0.28
0.753952,-0.03,-0.14,-0.42
0.763976,0.06,0.1,-0.54
0.773732,-0.03,-0.28,-0.41
0.783968,-0.01,-0.15,-0.32
0.793964,-0.01,0.07,-0.22
