0.0,0.0,-0.15,-0.4
0.010016,-0.03,-0.16,-0.36
0.020012,-0.05,0.04,-0.44
0.030024,0.03,-0.25,-0.41
0.040024,-0.04,-0.06,-0.37
0.05002,-0.04,0.06,-0.49
0.06002,-0.01,-0.12,-0.38
0.069992,-0.02,0.0,-0.42
0.080012,-0.05,0.04,-0.39
0.08998,0.0,-0.2,-0.39
0.099984,0.0,-0.15,-0.38
0.10998,0.0,-0.05,-0.36
0.119984,0.0,-0.28,-0.4
0.129984,-0.01,0.0,-0.4
0.140016,-0.02,0.08,-0.48
0.150008,-0.01,-0.25,-0.36
0.16002,-0.02,0.09,-0.4
0.169976,0.0,0.07,-0.39
0.18002,0.02,-0.29,-0.38
0.190016,-0.03,0.16,-0.49
0.200028,-0.02,-0.01,-0.4
0.21002,0.02,-0.34,-0.39
0.22002,-0.02,-0.03,-0.41
0.229992,0.0,-0.14,-0.36
0.240024,0.01,-0.31,-0.37
0.25002,-0.02,0.07,-0.44
0.260012,-0.03,0.07,-0.42
0.269984,0.0,-0.17,-0.36
0.280012,-0.02,0.1,-0.46
0.290016,-0.02,-0.05,-0.36
0.300012,0.01,-0.32,-0.4
0.310016,-0.03,0.1,-0.43
0.319988,0.0,-0.19,-0.36
0.33002,-0.01,-0.29,-0.39
0.34002,-0.01,0.09,-0.43
0.349988,0.0,-0.28,-0.4
0.360016,-0.01,-0.12,-0.37
0.370024,-0.02,0.1,-0.49
0.379992,0.0,-0.05,-0.36
0.390012,-0.02,-0.05,-0.39
0.400012,-0.03,0.09,-0.42
0.409996,0.0,-0.07,-0.39
0.419988,0.0,-0.28,-0.37
0.43002,-0.05,0.1,-0.4
0.44002,0.01,-0.15,-0.42
0.450012,0.02,-0.27,-0.38
0.460016,-0.02,-0.04,-0.44
0.469984,0.0,-0.18,-0.4
0.480012,0.03,-0.19,-0.33
0.490016,-0.04,0.02,-0.42
0.500024,-0.02,0.03,-0.46
0.509984,0.0,-0.16,-0.41
0.520016,-0.03,0.08,-0.37
0.530012,-0.02,-0.06,-0.42
0.54,0.0,-0.25,-0.33
0.55002,-0.03,0.09,-0.42
0.559996,0.0,-0.16,-0.41
