tempo_s,potencia_uW
0,0
0.01,3.89570906926617e-07
0.02,0.000184309314588885
0.03,0.000477604134139462
0.04,0.001107005702204
0.05,0.000538410072352852
0.06,2.04473057026325e-06
0.07,5.26513373992203e-05
0.08,0.000248763193613456
0.09,0.000111645665768753
0.1,2.482953645701e-06
0.11,0.000142060665618582
0.12,0.00048170191483588
0.13,0.000115138642698493
0.14,0.000722771851341877
0.15,1.67804276788877e-05
0.16,7.44702964914261e-05
0.17,0.00164179964615922
0.18,0.00308205391814035
0.19,1.53027026502139e-05
0.2,0.000550713532031347
0.21,0.0007942319055454
0.22,0.000190283619830793
0.23,3.29552901512141e-05
0.24,7.79210209691609e-05
0.25,0.000270126701500786
0.26,0.000434888208382235
0.27,5.75843421147665e-05
0.28,0.000273866866739813
0.29,1.13257933643158e-05
0.3,0.00072881796949246
0.31,4.8684588368762e-05
0.32,3.52066442150459e-05
0.33,4.57432803515113e-07
0.34,1.63346577765212e-05
0.35,2.74693376901913e-05
0.36,0.000516028576737385
0.37,0.000598966778710399
0.38,0.000209855224322214
0.39,1.94498603356577e-05
0.4,0.000142865587170334
0.41,0.000426696809194539
0.42,3.02723746323811e-07
0.43,2.84620057959912e-06
0.44,3.45000843380708e-05
0.45,2.12062453532719e-05
0.46,0.00025408332773181
0.47,2.31445452939844e-05
0.48,2.25324040927168e-05
0.49,1.28473705621148e-05
0.5,0.000210351335128479
0.51,5.96864147806317e-05
0.52,0.000933903963917691
0.53,0.000114621073232541
0.54,0.00139385007181301
0.55,0.000154829494049261
0.56,0.000120457001632654
0.57,6.79618176305741e-06
0.58,2.38171360036679e-05
0.59,0.000218774536380665
0.6,0.000220814681623354
0.61,0.000119573455866969
0.62,0.000154791224888052
0.63,0.000153313754614669
0.64,1.15053163786526e-05
0.65,6.14565812650682e-05
0.66,0.000466816305507529
0.67,8.2346248904796e-05
0.68,1.35660741161046e-05
0.69,0.00109063386870599
0.7,0.00142113104694418
0.71,0.000116545550461576
0.72,0.00182611251684958
0.73,0.000228870393100721
0.74,8.50538069878509e-06
0.75,0.00035068663053153
0.76,0.00236473316409876
0.77,0.000123663643030182
0.78,9.07844119456723e-08
0.79,6.04233330973323e-05
0.8,0.000325658633051586
0.81,0.000154819668127277
0.82,0.000249558611022177
0.83,0.00011839331497127
0.84,0.00128861658530135
0.85,0.000526996360206156
0.86,0.00249698116826377
0.87,0.0015490675898285
0.88,0.0018633946176127
0.89,0.000295245770079477
0.9,0.00345644369819147
0.91,0.0039873226268455
0.92,0.00467902039478129
0.93,0.0030832895001216
0.94,0.0017890038722665
0.95,0.00141602424232296
0.96,0.00278251735821055
0.97,0.00303812581407247
0.98,1.80059680195059e-07
0.99,0.00288434733617835
1,0.000196895483124985
1.01,0.000191190870993531
1.02,3.52890109967586e-07
1.03,0.000107472987213405
1.04,0.000897301535393419
1.05,0.000404754452547693
1.06,1.53772063538883e-05
1.07,0.00192627862813934
1.08,0.000668200533395304
1.09,0.000499049611358288
1.1,1.75623474461066e-05
1.11,0.00113007706283117
1.12,1.73673737826462e-07
1.13,2.49327634698211e-05
1.14,1.26835993538105e-05
1.15,3.95565776893474e-05
1.16,0.00104301496974239
1.17,0.000134440828903746
1.18,0.000146099948719864
1.19,2.19371138281613e-05
1.2,1.88300622325348e-06
1.21,0.000558426923028568
1.22,2.33822741112536e-05
1.23,2.5595828203016e-06
1.24,1.89258429336359e-05
1.25,0.000508509285492591
1.26,0.000345372124853759
1.27,0.000405856140077638
1.28,7.92249242715245e-05
1.29,8.89096550114071e-06
1.3,9.67734535323203e-06
1.31,0.00086623017544511
1.32,7.3119727062239e-05
1.33,8.63012237868444e-05
1.34,4.30431147558396e-05
1.35,4.80849052391492e-06
1.36,0.000136411447648361
1.37,0.000126564083522705
1.38,0.000109159700564145
1.39,0.000944629702495837
1.4,7.26597745400109e-07
1.41,6.45568554577842e-05
1.42,3.25874347663989e-06
1.43,0.000406950099189833
1.44,1.36597357115821e-05
1.45,0.000146012442194801
1.46,5.02109318534105e-05
1.47,0.000106925730167059
1.48,0.000466213730751477
1.49,0.00338246110682717
1.5,0.00351281543130469
1.51,0.00312730007512219
1.52,0.00246281208569201
1.53,0.000937527946630707
1.54,0.00134296952846252
1.55,0.000560285695257791
1.56,3.67386915356166e-05
1.57,5.24863259671449e-05
1.58,0.000410093280969736
1.59,0.000476336222417991
1.6,0.00214638168128466
1.61,0.00313297891768094
1.62,0.00372011779882589
1.63,0.00266286226297206
1.64,0.00283111421503228
1.65,0.00303397873000286
1.66,0.00293973853229072
1.67,0.000732011987259388
1.68,0.00373265841906103
1.69,0.000600209943371925
1.7,0.00170230043934089
1.71,0.00189461156418714
1.72,0.00165724834330429
1.73,0.000366778904785397
1.74,2.87914723027783e-05
1.75,0.000395938945589338
1.76,0.000100657333479347
1.77,0.000111615686577221
1.78,0.000296501451631696
1.79,0.0012550755915917
1.8,0.000374515720147384
1.81,0.00116768924085684
1.82,0.00233473283926189
1.83,0.00205705848349395
1.84,0.00221487483951419
1.85,0.00645939642698813
1.86,0.00276394678368265
1.87,0.00681401074938066
1.88,0.00969622030253017
1.89,0.00355158310325189
1.9,0.00308658012717012
1.91,0.0014587944079097
1.92,0.000951785507180673
1.93,0.00121452615228709
1.94,0.00247729295641627
1.95,0.00376034935375969
1.96,0.00234806171454448
1.97,0.000332017969200499
1.98,0.00092438268431423
1.99,0.0025826610107275
2,0.000774708853704378
2.01,0.00042973906777913
2.02,0.000157357978356475
