0.0,0.0,0.31,-0.31
0.007464,0.0,0.31,-0.31
0.016436,0.12,-0.11,-0.46
0.027492,-0.04,-0.28,-0.4
0.03746,0.01,0.09,-0.44
0.047472,0.06,-0.12,-0.5
0.057472,0.01,0.01,-0.35
0.066548,0.03,0.0,-0.53
0.077464,0.04,-0.15,-0.28
0.087436,0.0,-0.17,-0.49
0.09746,0.04,0.25,-0.3
0.107496,0.02,-0.04,-0.44
0.116432,0.1,0.11,-0.27
0.127492,-0.15,-0.17,-0.5
0.137484,0.07,0.07,-0.36
0.147472,-0.02,-0.08,-0.37
0.157444,0.0,0.14,-0.25
0.16654,0.0,-0.22,-0.39
0.177488,-0.02,0.12,-0.4
0.18746,0.02,0.07,-0.47
0.197472,0.04,0.07,-0.34
0.207464,0.01,0.02,-0.46
0.216436,0.02,0.07,-0.29
0.227484,0.01,-0.12,-0.38
0.23748,-0.08,0.06,-0.4
0.247492,0.12,-0.01,-0.35
0.257456,0.08,0.0,-0.43
0.266628,-0.14,-0.03,-0.43
0.27748,-0.01,-0.01,-0.23
0.28746,0.0,-0.02,-0.37
0.297464,-0.1,-0.1,-0.31
0.307432,0.0,-0.02,-0.4
0.316436,0.11,0.06,-0.5
0.327464,-0.02,-0.08,-0.3
0.337492,0.07,-0.18,-0.33
0.347472,0.1,0.29,-0.48
0.357464,0.0,-0.24,-0.51
0.366448,0.02,-0.2,-0.39
0.377484,0.03,0.15,-0.41
0.387512,-0.04,0.09,-0.38
0.397468,0.01,-0.17,-0.38
0.407468,0.06,-0.03,-0.32
0.416376,0.0,0.0,-0.34
0.427464,-0.06,0.08,-0.41
0.437464,0.02,-0.22,-0.46
0.447496,-0.01,0.04,-0.17
0.457496,-0.05,-0.1,-0.37
0.466436,-0.08,0.05,-0.33
0.477484,0.13,-0.08,-0.33
0.487472,-0.05,0.03,-0.19
0.497484,-0.03,-0.14,-0.46
0.507444,0.0,0.04,-0.41
0.516428,0.05,0.21,-0.25
0.527436,0.0,-0.12,-0.33
0.537476,0.02,0.14,-0.2
0.547464,-0.03,0.11,-0.61
0.557496,0.02,-0.12,-0.22
0.566436,-0.02,0.13,-0.34
0.5775,0.08,0.09,-0.45
0.587484,-0.02,-0.13,-0.39
0.597464,0.04,0.04,-0.35
0.607448,0.0,-0.06,-0.38
0.616436,-0.02,0.01,-0.32
0.62746,0.0,0.01,-0.45
0.63746,0.05,0.18,-0.39
0.647468,0.03,-0.18,-0.48
0.657468,-0.04,0.09,-0.42
0.66644,0.06,0.2,-0.33
0.677492,-0.01,-0.04,-0.38
0.687476,-0.06,-0.04,-0.51
0.697496,0.05,0.11,-0.35
0.707488,0.01,0.04,-0.32
0.716436,0.04,-0.1,-0.48
0.727496,0.01,0.02,-0.32
0.737468,0.0,-0.13,-0.47
0.747468,0.06,-0.01,-0.33
0.757436,0.0,0.07,-0.38
0.766432,-0.08,-0.15,-0.17
0.77746,0.02,-0.03,-0.4
0.787496,0.04,0.21,-0.58
0.79752,0.06,-0.04,-0.36
0.80746,-0.08,0.04,-0.31
0.816432,-0.01,0.09,-0.37
0.827464,0.04,-0.1,-0.33
0.8375,0.09,-0.02,-0.29
0.847448,0.0,-0.02,-0.38
0.857436,0.04,0.0,-0.44
0.866408,0.13,0.0,-0.63
0.877488,-0.02,0.21,-0.32
0.887488,0.0,-0.1,-0.48
0.897472,0.04,0.26,-0.19
0.90746,-0.02,-0.16,-0.46
0.916432,-0.02,-0.19,-0.44
0.927464,-0.04,0.09,-0.54
0.937464,0.08,-0.09,-0.46
0.947484,0.07,-0.02,-0.38
0.957516,-0.03,0.06,-0.56
0.96644,-0.05,-0.01,-0.23
0.977456,0.0,0.03,-0.43
0.987464,0.06,0.12,-0.2
0.997468,0.0,-0.21,-0.33
1.00746,0.0,0.17,-0.27
1.016432,0.03,0.1,-0.44
1.027464,0.05,-0.06,-0.42
1.037464,-0.03,-0.18,-0.31
1.047468,0.09,0.15,-0.32
1.057464,0.0,-0.06,-0.25
1.066436,0.03,0.04,-0.49
