0.0,0.0,-0.12,-0.36
0.007588,-0.01,-0.09,-0.27
0.017572,0.07,0.05,-0.45
0.027576,-0.03,0.16,-0.21
0.037576,0.03,-0.28,-0.53
0.047576,0.07,-0.05,-0.58
0.057584,-0.01,0.09,-0.2
0.067572,-0.03,-0.14,-0.58
0.077572,0.01,0.03,-0.22
0.087576,-0.08,-0.03,-0.48
0.097576,0.04,0.03,-0.44
0.107572,-0.02,-0.01,-0.31
0.117544,0.05,0.0,-0.5
0.127572,-0.02,0.02,-0.54
0.137544,0.0,0.06,-0.4
0.14758,-0.02,-0.1,-0.24
0.157576,0.01,-0.05,-0.51
0.167572,0.06,-0.05,-0.51
0.177576,-0.03,-0.01,-0.39
0.187576,-0.01,0.07,-0.33
0.197572,-0.01,0.07,-0.44
0.207576,0.02,-0.06,-0.43
0.217568,0.01,0.09,-0.46
0.227556,-0.08,0.0,-0.31
0.23758,0.08,-0.09,-0.45
0.247572,-0.06,0.13,-0.51
0.257576,0.09,-0.04,-0.31
0.26758,0.06,-0.14,-0.31
0.277572,-0.05,0.09,-0.42
0.287572,0.01,-0.16,-0.41
0.297572,0.02,0.05,-0.36
0.307572,-0.07,-0.01,-0.4
0.317572,0.05,0.07,-0.37
0.327576,0.04,-0.06,-0.42
0.337572,-0.02,0.16,-0.32
0.347576,0.01,-0.1,-0.38
0.357572,-0.02,0.02,-0.27
0.367544,0.0,-0.08,-0.19
0.377576,-0.06,-0.06,-0.54
0.387544,0.0,0.05,-0.2
0.397592,0.03,0.02,-0.48
0.407584,-0.07,-0.18,-0.37
0.417556,0.0,0.04,-0.36
0.42758,-0.01,0.08,-0.46
0.437584,0.08,-0.09,-0.33
0.447572,0.01,-0.03,-0.46
0.45758,-0.06,0.05,-0.43
0.467584,-0.01,-0.03,-0.51
0.477568,0.03,-0.01,-0.32
0.487548,0.0,0.13,-0.44
0.497576,-0.03,0.01,-0.47
0.507576,-0.01,-0.11,-0.37
0.517576,-0.03,0.03,-0.46
0.52758,-0.05,-0.09,-0.39
0.537572,0.01,0.03,-0.51
0.547572,-0.03,0.01,-0.32
0.557568,0.04,-0.11,-0.45
0.56758,-0.04,0.04,-0.42
0.577572,0.03,0.08,-0.35
0.587572,0.09,-0.1,-0.3
